document_id,chunk_id,entity_type,entity_id,text,language,embed,city,region,category,latitude,longitude,rating,rating_scale,rating_norm,price_sar,source,source_id,source_url,data_period,snapshot_date,retrieved_at,is_live
reviews_02148,,review,reviews_02148,Review of جبل قارة (الاحساء): الموقع سيئ جدا جلسات الكوفيات مغلقة تذكرة الدخول سعرها مبالغ فيه,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02149,,review,reviews_02149,Review of جبل قارة (الاحساء): المكان يستحق الزيارة لكن تذكرة الدخول ب ٥٠ ريال لمشاهدة الجبل مرتفعه لانه لاتوجد خدمات اخرى تقدم لك!!؟,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02150,,review,reviews_02150,Review of جبل قارة (الاحساء): جميل جدا،. وخاصة بعد تحسين الموقع، لكن سعر تذكرة الدخول عالي مقابل الدخول فقط,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02151,,review,reviews_02151,Review of جبل قارة (الاحساء): جميل جدا تذكرة الدخول غالية جدا,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02152,,review,reviews_02152,Review of جبل قارة (الاحساء): جنيل بس التذاكر غاليه,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02153,,review,reviews_02153,Review of جبل قارة (الاحساء): جميل 👍 ورائع أنصح الجميع الذهاب إليه معلم سياحي عظيم,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02154,,review,reviews_02154,Review of جبل قارة (الاحساء): مكان جيد لكن مافيه اهتمام بشكل مستمر وسعر عالي جدا مقارنه ب خدمه والي بتشوفه وحق مره وحده بس,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02155,,review,reviews_02155,Review of جبل قارة (الاحساء): المكان جميل وينقصه كثير من التطوير ورسوم التذاكر عالية جدا نامل زلتخفيض بسعر رمزي,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02156,,review,reviews_02156,Review of جبل قارة (الاحساء): المكان جميل للزيارة لمرة واحدة فقط . رسوم الدخول مبالغ فيها جدا جدا . اعتقد ١٠ ريال عادلة,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02157,,review,reviews_02157,Review of جبل قارة (الاحساء): رووووووو عه ..تنظيم ..لكن التذاكر مبالغ فيها,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02158,,review,reviews_02158,Review of جبل قارة (الاحساء): جميل. ولكن سعر الدخول مبالغ فيه,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02159,,review,reviews_02159,Review of جبل قارة (الاحساء): شي جميل بس السعر مبالغ فيه,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02160,,review,reviews_02160,Review of جبل قارة (الاحساء): حبيت المكان يبين جمال الجبال ورعه الحضاره القديمه استمتعت بالرحله لكن رسوم الدخول ٥٠ ريال للشخص كثيره لان الرحله لاتستاهل ذا المبلغ وشكرا,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02161,,review,reviews_02161,Review of جبل قارة (الاحساء): مكان جميل لكن اسعار التذاكر غاليه جدا خصوصا للعائله,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02162,,review,reviews_02162,Review of جبل قارة (الاحساء): مكان جميل لكن الأسعار تختلف في الليل والنهار والأسعار مبالغ فيها الشخص بخمسين ريال وبعض الأيام عشرة ريال يعني الي عنده عائلة مايستحق يدفع خمسين ريال على الشخص,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02163,,review,reviews_02163,Review of جبل قارة (الاحساء): موقع جميل ولكن الاسعار مبالغ فيها,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02164,,review,reviews_02164,Review of جبل قارة (الاحساء): اتمنى يكون فيه كافيهات ومطاعم ومحلات المكان جدا جميل,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02165,,review,reviews_02165,Review of جبل قارة (الاحساء): المكان حلو ونظيف ومرتب بس السعر مبالغ فيه,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02166,,review,reviews_02166,Review of جبل قارة (الاحساء): جميل بس السعر غالي كل مازادو الاشخاص كل ماقل السعر,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02167,,review,reviews_02167,Review of جبل قارة (الاحساء): جميل جدا جدا ومنظم ونظيف وكل شيء باللغة العربية والإنجليزية مناسب جدا للسياح والعوائل وجميع الفئات,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02168,,review,reviews_02168,Review of جبل قارة (الاحساء): من أجمل الأماكن السياحية ... فيه مقهى ( كوفي ) و متجر هدايا ... وسعر التذكرة 50 ريال ... رااااائع,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02169,,review,reviews_02169,Review of جبل قارة (الاحساء): المكان جميل وتراثي ولكن تذكرة الدخول مبالغ فيها 50 ريال للشخص,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02170,,review,reviews_02170,Review of جبل قارة (الاحساء): حلييوووو مررره.. لكن السعر غالي.. الحلو الي فيه ان الاطفال مجان من اقل ١٢سنه,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02171,,review,reviews_02171,Review of جبل قارة (الاحساء): المكان جميل ويستحق الزيارة لكن كثييييير جدا عليه رسوم ٥٠ ريال فقط مقابل الدخول لأن مافيه جلسات خاصة والاغاني في كل زاوية حتى في وقت الصلاة ولا يسمح بالفرشات للخصوصية .. حقه بس تدور تتفرج وتطلع ...على الأقل لوكان الدخول بعشرة وكثير بعد ..,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02172,,review,reviews_02172,Review of جبل قارة (الاحساء): مكان يستاهل الزيارة ممتع,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02173,,review,reviews_02173,Review of جبل قارة (الاحساء): مكان جميل جدا انصح بزيارته,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02174,,review,reviews_02174,Review of جبل قارة (الاحساء): صرح معماري طبيعي و صناعي ابدعت فيه محافظة الأحساء من حيث الابهار و الروعة و مستوى الامان داخل الحبل و المرافق التابعة .. يوجد كوفيهات و محل بيع العاب اطفال و محل تحف ( غير متخصص ) .. الدخول للشخص المبير ٥٠ ريال .. للصغار لم اسأل .. انصح بزيارته ليلا,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02175,,review,reviews_02175,Review of جبل قارة (الاحساء): مكان جميل بس ياريت يتم تخفيض سعر الدخول بس ينفع حق التصوير,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02176,,review,reviews_02176,Review of جبل قارة (الاحساء): لايستحق زيارة وخسارة المشوار لي رحت له الشخص ب٥٠ ريال على ايش ومبالغ في السعر لم ادخل ولايوجد شي,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02177,,review,reviews_02177,Review of جبل قارة (الاحساء): مكان جدا جميل ورائع والكهف منحوت بطريقة عجيبة سبحان الله،، ايضا الكهف بارد وهواء منعش بالرغم من حرارة الجو في الخارج لكن الدخول للواحد ب٥٠ ريال مفتوح طول ايام الأسبوع ماعدا الثلاثاء انصح بزيارته,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02178,,review,reviews_02178,Review of جبل قارة (الاحساء): محل راقي والخدمة جميلة,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02179,,review,reviews_02179,Review of جبل قارة (الاحساء): ممل لان الفرد 50 ريال ومايسوى الا للزائر الجديد اللي من خارج المنطقه,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02180,,review,reviews_02180,Review of جبل قارة (الاحساء): المكان رائع ويستحق الزيارة.. نتطلع الى مزيد من التطوير المستمر,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02181,,review,reviews_02181,Review of جبل قارة (الاحساء): تم تطوير الموقع بشكل جيد جدا إلا أن رسم الدخول مبالغ فيه للغاية.,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02182,,review,reviews_02182,Review of جبل قارة (الاحساء): ممتاز ولكن ملاحظات تذاكر الدخول ٥٠ ريال غاليه جدا مقارنة بالخدمه المقدمه الطريق الى الموقع سيئه جدا وضيقه ...,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02183,,review,reviews_02183,Review of جبل قارة (الاحساء): تسليك وسعر الدخول غالي مقابل الخدمة والمكان، والمقاهي المجاورة فاحشة في الغلاء على غير سنع. اتمنى يتطور وتنقص اسعاره. 🙃,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02184,,review,reviews_02184,Review of جبل قارة (الاحساء): احد حضارات الاحساء الحبيبة والاثرية ، مكان جميل وابداع الله في صنعه يجعلك تتأمل كثيرا في مناظر الصخور والمكان من الداخل بارد سواء كان في الشتاء او الصيف ، يعيبه ان سعر التذكرة للشخص الواحد ٥٠ ريال !! ارى ان سعر مبالغ فيه جدا ويجعلني عدم ...,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02185,,review,reviews_02185,Review of جبل قارة (الاحساء): مكان رائع فية الكثير من التأمل و التفكير و التساؤل يستحق الزيارة,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02186,,review,reviews_02186,Review of جبل قارة (الاحساء): مكان جميل استمتعنا مع العائله والاطفال انبسطوا.. اجواء جميله.. الدخول للشخص البالغ كان ب50 ريال المكان مناسب لجميع الاعمار,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02187,,review,reviews_02187,Review of جبل قارة (الاحساء): وجهة سياحية جميلة ورائعة بعد التطوير اتمنى تخفيض تذكرة الدخول 50 ريال غالية جدا خاصة لمن لديه عائلة ستكون تكلفة الدخول باهضة وربما يلغي دخوله لهذا الجبل العجيب,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02188,,review,reviews_02188,Review of جبل قارة (الاحساء): جبل تاريخي و عريق وسياحي يستحق الزيارة,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02189,,review,reviews_02189,Review of جبل قارة (الاحساء): سعر مرتفع للدخول لا يستحقه ابدا مقارنة بالأماكن السياحية في المنطقة وداخل الجبل فارغ.. الخدمات عادية جدا.,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02190,,review,reviews_02190,Review of جبل قارة (الاحساء): تذاكر ب 50 ريال مبالغ فيه جدا ، تجربة لن تتكرر ، تذاكري اللي صرفتها آخذ اطلق شاليه بإحدى الدول المجاورة,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02191,,review,reviews_02191,Review of جبل قارة (الاحساء): قيمة تذكرة الدخول للشخص ٥٠ ريال مبالغة جدا وبشكل عام لا يستحق الزيارة,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02192,,review,reviews_02192,Review of جبل قارة (الاحساء): رسوم مبالغ فيها نظير لاشيء من الخدمات,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02193,,review,reviews_02193,Review of جبل قارة (الاحساء): معلم جيد و ثري بالمعلومات الآثريه و عحبني التطور فيه و لكن يفتقد لنظافة دورة المياه و عدد الحمامات قليله جدا و المصلى مغلق ؟!!!!! و النساء يصلون على سجاد عند الدرج,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02194,,review,reviews_02194,Review of جبل قارة (الاحساء): البحرين مليان قلاع وحضارات وداخلها مقاهي راقيه والدخول مجانا ، تجي انت تحط لي مبلغ وقدرة على جبل فاضي اخاف انت اللي سويته بعد ؟,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02195,,review,reviews_02195,Review of جبل قارة (الاحساء): اذا انتم عائله خمس اشخاص مايسوا المشوار لان راح تدفع ٢٥٠ ريال والمكان مايستاهل ١٠ ريال,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02196,,review,reviews_02196,Review of جبل قارة (الاحساء): مكان يستحق الزياره,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02197,,review,reviews_02197,Review of جبل قارة (الاحساء): اسعار الدخول مبالغ فيها سوء في التنظيم,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02198,,review,reviews_02198,Review of جبل قارة (الاحساء): المكان يستحق الزيارة كمعلم من معالم الأحساء. لكن قيمة تذكره للشخص ب٥٠ ريال والله حرااام لان مافيه شي داخل من فعاليات مثلا او اسواق داخليه او شي يستحق الجلوس غير المرور داخل الجبل. ...,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02199,,review,reviews_02199,Review of جبل قارة (الاحساء): يستحق الزيارة هذا الجبل خصوصا بعد التحسينات اسعار التذاكر غاليه,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02200,,review,reviews_02200,Review of جبل قارة (الاحساء): جميييل جدا بس 50 ريال مبالغ فالسعر مقارنة باللي اشوفة ولو فيه عائلة حالها ميسور وتبي تشوف المعلم الرائع لو عددهم 4 اشخاص كثير عليكم لو تكون الرسوم من 10-20 كويس,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02201,,review,reviews_02201,Review of جبل قارة (الاحساء): جميل جدا يستاهل المشوار,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02202,,review,reviews_02202,Review of جبل قارة (الاحساء): مكان تاريخي يستحق الزيارة مطور الموقع ويوجد خدمات ومسجد ومحلات سعر التذكره للشخص اكبر من 12 سنه 50 ريال,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02203,,review,reviews_02203,Review of جبل قارة (الاحساء): جبل رائع ومعلم سياحي جميل جدا و معتنى به بشكل ممتاز,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02204,,review,reviews_02204,Review of جبل قارة (الاحساء): جيد جدا بس رسوم الدخول ب ٥٠ ريال بصراحه غالي لان فيه ناس ماتستطيع على المبلغ هذا المفروض الرسوم ماتتعدا ١٥ ريال,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02205,,review,reviews_02205,Review of جبل قارة (الاحساء): موقع رائع يستحق فعلا الزيارة,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02206,,review,reviews_02206,Review of جبل قارة (الاحساء): مكان رائع وهادى ونظيف تجربة جدا رائعه بين الجبال سبحان الخالق للجبال هيبه صامته ومناظر طبيعيه جميله سوف تاسركم اذا كنتم من محبين الطبيعه,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02207,,review,reviews_02207,Review of جبل قارة (الاحساء): للأسف سياحة منفرة دخول ب 50ريال ليه عساني مادخلت مش بخلا لكن لمنع الاستغلال ولازم نفرق بين مكان طبيعة من صنع الخالق ومكان من انشاء البشر الاولى اجعلها مجانية والثانية هي املاكك وبراحتك تمنع الناس برفع رسومك,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02208,,review,reviews_02208,Review of جبل قارة (الاحساء): لا يستحق الزيارة مبالغ في قيمة التذكره,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02209,,review,reviews_02209,Review of جبل قارة (الاحساء): الجبل هذا جميل ويعتبر محطه للزوار لاكن مع الاسف سالفه ادفع ٥٠ ريال ليش غالي والجبل ماهو مالكه احد حتى ادفع له ٥٠ المفروض بلاش وله تقولي حنا ننظف ونهتم وله تنور المحل خليه على خلقت ربنا وابتعدي الزوار,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02210,,review,reviews_02210,Review of جبل قارة (الاحساء): مكان جميل لكن رسوم الدخول مبالغ فيها خمسين ريال للشخص يعني من لديه اربعه اشخاص 200 لدخول لكهف كل دول العالم الدخول الاماكن السياحيه المواطن سعر رمزي غير السايح الاجنبي ارجو من المسولين مراجعة الاسعار,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02211,,review,reviews_02211,Review of جبل قارة (الاحساء): المنظر جميل والترتيب جميل ولاكن كان ينقصه تكييف او مراوح بعض الاماكن تحس انك انكتمت و الدخول ب٥٠ ريال احسها عاليه جدا ولا يوجد شي غير الجبل والمناظر الدخول في مدينه جواثا السياحيه الدخول ب ١٠ ريال والمناظر افضل والخدمات افضل بكثير 👌👍,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02212,,review,reviews_02212,Review of جبل قارة (الاحساء): منطقه جميله جدا وتحتاج الى اكثر من يوم لكي تقوم بتغطيتها بشكل كامل لاحظه سعر التذكره مبالغ حيث تكلف التذكره ٥٠ ريال سعودي للفرد الواحد,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02213,,review,reviews_02213,Review of جبل قارة (الاحساء): تكلفة الدخول مرتفعة جدا وغير مناسبة لما هو متواجد في الداخل و المصور ميمورايز حرامي يخبرك الصورة مجانية ووقت الاستلام يطلب فلوس,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02214,,review,reviews_02214,Review of جبل قارة (الاحساء): مكان تاريخي في مدينة الاحساء ياخذك في رحلة جميلة وممتعة عبر العصور القديمة، يجذب الكثير من السياح وتلتف حوله العديد من المطاعم والمقاهي والمحلات بإطلالة تراثية مبهرة جدا,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02215,,review,reviews_02215,Review of جبل قارة (الاحساء): مكان أثري جميل أنصح من يبحث عن السياحة الحقيقية في الشرقية ان يزور جبل القارة. المكان نظيف ومرتب ولا خوف على احضار الاطفال للمكان. شكل الصخور المنحوتة من إبداع الخااق عز وجل لا شريك له. ...,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02216,,review,reviews_02216,Review of جبل قارة (الاحساء): المكان جمييييل بس سعر التذكره مبالغ فيه,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02217,,review,reviews_02217,Review of جبل قارة (الاحساء): مكان مرتب وجميل لكن سعره مره غالي الجبل صغير ومافيه شي غريب مره والطريق اليه صعب,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02218,,review,reviews_02218,Review of جبل قارة (الاحساء): ٥٠ ريال مبالغ فيه ١٠ ريال واجد عليه مافيه ذاك الزود بس ممتع وشي غريب,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02219,,review,reviews_02219,Review of جبل قارة (الاحساء): سيء وغالي عالفاضي,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02220,,review,reviews_02220,Review of جبل قارة (الاحساء): للاسف مافيه اي دعم للسياحه ماني فاهم ليه الدخول ٥٠ ؟؟ حتى افخم المتاحف برا ماخلوا الدخول ب ٥٠ وكل شي مسكر حوله عكس اللي سمعنا تماما مكان ميت,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02221,,review,reviews_02221,Review of جبل قارة (الاحساء): كنت في تشوق كبير ان ارى ذلك المعلم السياحي الشهير و بالفعل هو كذلك جميل و ممتع ان تقضي ساعه الى ساعه و نصف فيه تشكيلات الجبال الصخرية و النحت في الصخور تتمثل فيه عظمة الخالق سبحانه لكن سعر الدخول مبالغ جدا فيه حيث لا يوجد مرشدين لكن على كل حال استمتعت انا واهلي فيه,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
reviews_02222,,review,reviews_02222,Review of جبل قارة (الاحساء): مكان سياحي جميل وعائلتي.. شي من الطبيعه جديد.. المكان مرتب. تنوع الطبيعه.. بين الجبال.بين واحات الأحساء الجميله.. والمناخ البارد في الصيف. داخل الجبال من الأشياء الغريبه. .. يستحق الزياره,mixed,True,الاحساء,,مكان تراثي وتاريخي,,,,,,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:37:49.267472+00:00,False
